,start_day,TRIP ID
2235,05/26/2019,12761
2236,05/28/2019,10875
2237,05/30/2019,16271
2238,05/31/2019,19166
2239,06/01/2019,11292
2240,06/02/2019,16173
2241,06/03/2019,15350
2242,06/04/2019,15878
2243,06/06/2019,16804
2244,06/07/2019,18401
2245,06/09/2019,9638
2246,06/10/2019,17641
2247,06/11/2019,19054
2248,06/12/2019,11725
2249,06/13/2019,14815
2250,06/14/2019,18933
2251,06/15/2019,7676
2252,06/16/2019,9510
2253,06/17/2019,15283
2254,06/18/2019,17358
2255,06/19/2019,13894
2256,06/21/2019,17939
2257,06/23/2019,11105
2258,06/27/2019,19142
2259,09/05/2019,20129
2260,09/06/2019,17138
2261,09/07/2019,18704
2262,09/08/2019,10430
2263,09/09/2019,17027
2264,09/10/2019,18278
2265,09/11/2019,18079
2266,09/12/2019,17715
2267,09/13/2019,16447
2268,09/14/2019,20696
2269,09/15/2019,13371
2270,09/16/2019,17615
2271,09/17/2019,18969
2272,09/18/2019,19463
2273,09/19/2019,19532
2274,09/20/2019,19849
2275,09/21/2019,14369
2276,09/22/2019,6901
2277,09/23/2019,18694
2278,09/24/2019,19718
2279,09/25/2019,18299
2280,09/26/2019,19256
2281,09/28/2019,9362
2282,09/29/2019,8282
2283,09/30/2019,18256
2284,09/27/2019,9091
